date,store_id,product_id,orders_received
2023-03-04,S001,P005,68.0
2023-03-04,S001,P006,35.0
2023-03-04,S001,P007,70.0
2023-03-04,S001,P008,67.0
2023-03-04,S001,P009,30.0
2023-03-04,S001,P010,76.0
2023-03-04,S002,P001,75.0
2023-03-04,S002,P002,75.0
2023-03-04,S002,P003,60.0
2023-03-04,S002,P004,59.0
2023-03-04,S002,P005,84.0
2023-03-04,S002,P006,56.0
2023-03-04,S002,P007,86.0
2023-03-04,S002,P008,37.0
2023-03-04,S002,P009,39.0
2023-03-04,S002,P010,77.0
2023-03-04,S003,P001,45.0
2023-03-04,S003,P002,61.0
2023-03-04,S003,P003,68.0
2023-03-04,S003,P004,23.0
2023-03-04,S003,P005,62.0
2023-03-04,S003,P006,79.0
2023-03-04,S003,P007,15.0
2023-03-04,S003,P008,81.0
2023-03-04,S003,P009,23.0
2023-03-04,S003,P010,31.0
2023-03-04,S004,P001,32.0
2023-03-04,S004,P002,55.0
2023-03-04,S004,P003,68.0
2023-03-04,S004,P004,67.0
2023-03-04,S004,P005,82.0
2023-03-04,S004,P006,75.0
2023-03-04,S004,P007,
2023-03-04,S004,P008,61.0
2023-03-04,S004,P009,46.0
2023-03-04,S004,P010,47.0
2023-03-04,S005,P001,60.0
2023-03-04,S005,P002,70.0
2023-03-04,S005,P003,78.0
2023-03-04,S005,P004,60.0
2023-03-04,S005,P005,48.0
2023-03-04,S005,P006,30.0
2023-03-04,S005,P007,65.0
2023-03-04,S005,P008,39.0
2023-03-04,S005,P009,26.0
2023-03-04,S005,P010,110.0
2023-03-05,S001,P001,38.0
2023-03-05,S001,P002,47.0
2023-03-05,S001,P003,33.0
2023-03-05,S001,P004,56.0
2023-03-05,S001,P005,63.0
2023-03-05,S001,P006,66.0
2023-03-05,S001,P007,68.0
2023-03-05,S001,P008,83.0
2023-03-05,S001,P009,58.0
2023-03-05,S001,P010,52.0
2023-03-05,S002,P001,76.0
2023-03-05,S002,P002,
2023-03-05,S002,P003,66.0
2023-03-05,S002,P004,37.0
2023-03-05,S002,P005,40.0
2023-03-05,S002,P006,67.0
2023-03-05,S002,P007,74.0
2023-03-05,S002,P008,52.0
2023-03-05,S002,P009,76.0
2023-03-05,S002,P010,101.0
2023-03-05,S003,P001,29.0
2023-03-05,S003,P002,45.0
2023-03-05,S003,P003,23.0
2023-03-05,S003,P004,57.0
2023-03-05,S003,P005,67.0
2023-03-05,S003,P006,20.0
2023-03-05,S003,P007,25.0
2023-03-05,S003,P008,35.0
2023-03-05,S003,P009,82.0
2023-03-05,S003,P010,44.0
2023-03-05,S004,P001,71.0
2023-03-05,S004,P002,29.0
2023-03-05,S004,P003,74.0
2023-03-05,S004,P004,59.0
2023-03-05,S004,P005,72.0
2023-03-05,S004,P006,78.0
2023-03-05,S004,P007,79.0
2023-03-05,S004,P008,61.0
2023-03-05,S004,P009,72.0
2023-03-05,S004,P010,64.0
2023-03-05,S005,P001,81.0
2023-03-05,S005,P002,51.0
2023-03-05,S005,P003,48.0
2023-03-05,S005,P004,55.0
2023-03-05,S005,P005,99.0
2023-03-05,S005,P006,54.0
2023-03-05,S005,P007,21.0
2023-03-05,S005,P008,20.0
2023-03-05,S005,P009,44.0
2023-03-05,S005,P010,72.0
2023-03-06,S001,P001,17.0
2023-03-06,S001,P002,37.0
2023-03-06,S001,P003,56.0
2023-03-06,S001,P004,66.0
2023-03-06,S001,P005,84.0
2023-03-06,S001,P006,60.0
2023-03-06,S001,P007,13.0
2023-03-06,S001,P008,15.0
2023-03-06,S001,P009,66.0
2023-03-06,S001,P010,94.0
2023-03-06,S002,P001,59.0
2023-03-06,S002,P002,38.0
2023-03-06,S002,P003,23.0
2023-03-06,S002,P004,13.0
2023-03-06,S002,P005,42.0
2023-03-06,S002,P006,34.0
2023-03-06,S002,P007,55.0
2023-03-06,S002,P008,49.0
2023-03-06,S002,P009,54.0
2023-03-06,S002,P010,43.0
2023-03-06,S003,P001,47.0
2023-03-06,S003,P002,53.0
2023-03-06,S003,P003,32.0
2023-03-06,S003,P004,44.0
2023-03-06,S003,P005,107.0
2023-03-06,S003,P006,57.0
2023-03-06,S003,P007,26.0
2023-03-06,S003,P008,27.0
2023-03-06,S003,P009,22.0
2023-03-06,S003,P010,67.0
2023-03-06,S004,P001,43.0
2023-03-06,S004,P002,45.0
2023-03-06,S004,P003,56.0
2023-03-06,S004,P004,48.0
2023-03-06,S004,P005,47.0
2023-03-06,S004,P006,32.0
2023-03-06,S004,P007,29.0
2023-03-06,S004,P008,20.0
2023-03-06,S004,P009,16.0
2023-03-06,S004,P010,87.0
2023-03-06,S005,P001,45.0
2023-03-06,S005,P002,43.0
2023-03-06,S005,P003,40.0
2023-03-06,S005,P004,31.0
2023-03-06,S005,P005,90.0
2023-03-06,S005,P006,66.0
2023-03-06,S005,P007,15.0
2023-03-06,S005,P008,17.0
2023-03-06,S005,P009,63.0
2023-03-06,S005,P010,64.0
2023-03-07,S001,P001,28.0
2023-03-07,S001,P002,59.0
2023-03-07,S001,P003,24.0
2023-03-07,S001,P004,27.0
2023-03-07,S001,P005,52.0
2023-03-07,S001,P006,54.0
2023-03-07,S001,P007,58.0
2023-03-07,S001,P008,28.0
2023-03-07,S001,P009,59.0
2023-03-07,S001,P010,91.0
2023-03-07,S002,P001,16.0
2023-03-07,S002,P002,65.0
2023-03-07,S002,P003,27.0
2023-03-07,S002,P004,25.0
2023-03-07,S002,P005,19.0
2023-03-07,S002,P006,23.0
2023-03-07,S002,P007,22.0
2023-03-07,S002,P008,39.0
2023-03-07,S002,P009,34.0
2023-03-07,S002,P010,83.0
2023-03-07,S003,P001,43.0
2023-03-07,S003,P002,59.0
2023-03-07,S003,P003,62.0
2023-03-07,S003,P004,58.0
2023-03-07,S003,P005,36.0
2023-03-07,S003,P006,50.0
2023-03-07,S003,P007,23.0
2023-03-07,S003,P008,29.0
2023-03-07,S003,P009,22.0
2023-03-07,S003,P010,61.0
2023-03-07,S004,P001,42.0
2023-03-07,S004,P002,34.0
2023-03-07,S004,P003,57.0
2023-03-07,S004,P004,35.0
2023-03-07,S004,P005,54.0
2023-03-07,S004,P006,61.0
2023-03-07,S004,P007,19.0
2023-03-07,S004,P008,20.0
2023-03-07,S004,P009,62.0
2023-03-07,S004,P010,90.0
2023-03-07,S005,P001,27.0
2023-03-07,S005,P002,37.0
2023-03-07,S005,P003,33.0
2023-03-07,S005,P004,29.0
2023-03-07,S005,P005,43.0
2023-03-07,S005,P006,47.0
2023-03-07,S005,P007,55.0
2023-03-07,S005,P008,44.0
2023-03-07,S005,P009,22.0
2023-03-07,S005,P010,33.0
2023-03-08,S001,P001,50.0
2023-03-08,S001,P002,59.0
2023-03-08,S001,P003,33.0
2023-03-08,S001,P004,53.0
2023-03-08,S001,P005,52.0
2023-03-08,S001,P006,43.0
2023-03-08,S001,P007,17.0
2023-03-08,S001,P008,25.0
2023-03-08,S001,P009,52.0
2023-03-08,S001,P010,53.0
2023-03-08,S002,P001,53.0
2023-03-08,S002,P002,15.0
2023-03-08,S002,P003,67.0
2023-03-08,S002,P004,38.0
2023-03-08,S002,P005,73.0
2023-03-08,S002,P006,
2023-03-08,S002,P007,28.0
2023-03-08,S002,P008,26.0
2023-03-08,S002,P009,30.0
2023-03-08,S002,P010,34.0
2023-03-08,S003,P001,47.0
2023-03-08,S003,P002,28.0
2023-03-08,S003,P003,73.0
2023-03-08,S003,P004,43.0
2023-03-08,S003,P005,82.0
2023-03-08,S003,P006,54.0
2023-03-08,S003,P007,25.0
2023-03-08,S003,P008,72.0
2023-03-08,S003,P009,56.0
2023-03-08,S003,P010,46.0
2023-03-08,S004,P001,38.0
2023-03-08,S004,P002,59.0
2023-03-08,S004,P003,47.0
2023-03-08,S004,P004,28.0
2023-03-08,S004,P005,67.0
2023-03-08,S004,P006,47.0
2023-03-08,S004,P007,58.0
2023-03-08,S004,P008,39.0
2023-03-08,S004,P009,42.0
2023-03-08,S004,P010,73.0
2023-03-08,S005,P001,57.0
2023-03-08,S005,P002,37.0
2023-03-08,S005,P003,20.0
2023-03-08,S005,P004,40.0
2023-03-08,S005,P005,55.0
2023-03-08,S005,P006,
2023-03-08,S005,P007,21.0
2023-03-08,S005,P008,39.0
2023-03-08,S005,P009,57.0
2023-03-08,S005,P010,99.0
2023-03-09,S001,P001,19.0
2023-03-09,S001,P002,61.0
2023-03-09,S001,P003,33.0
2023-03-09,S001,P004,32.0
2023-03-09,S001,P005,64.0
2023-03-09,S001,P006,25.0
2023-03-09,S001,P007,40.0
2023-03-09,S001,P008,43.0
2023-03-09,S001,P009,9.0
2023-03-09,S001,P010,95.0
2023-03-09,S002,P001,11.0
2023-03-09,S002,P002,76.0
2023-03-09,S002,P003,23.0
2023-03-09,S002,P004,68.0
2023-03-09,S002,P005,68.0
2023-03-09,S002,P006,50.0
2023-03-09,S002,P007,43.0
2023-03-09,S002,P008,58.0
2023-03-09,S002,P009,58.0
2023-03-09,S002,P010,54.0
2023-03-09,S003,P001,36.0
2023-03-09,S003,P002,55.0
2023-03-09,S003,P003,31.0
2023-03-09,S003,P004,50.0
2023-03-09,S003,P005,39.0
2023-03-09,S003,P006,26.0
2023-03-09,S003,P007,41.0
2023-03-09,S003,P008,43.0
2023-03-09,S003,P009,29.0
2023-03-09,S003,P010,69.0
2023-03-09,S004,P001,48.0
2023-03-09,S004,P002,46.0
2023-03-09,S004,P003,56.0
2023-03-09,S004,P004,34.0
2023-03-09,S004,P005,100.0
2023-03-09,S004,P006,70.0
2023-03-09,S004,P007,15.0
2023-03-09,S004,P008,61.0
2023-03-09,S004,P009,39.0
2023-03-09,S004,P010,69.0
2023-03-09,S005,P001,31.0
2023-03-09,S005,P002,72.0
2023-03-09,S005,P003,45.0
2023-03-09,S005,P004,36.0
2023-03-09,S005,P005,49.0
2023-03-09,S005,P006,54.0
2023-03-09,S005,P007,28.0
2023-03-09,S005,P008,24.0
2023-03-09,S005,P009,23.0
2023-03-09,S005,P010,72.0
2023-03-10,S001,P001,31.0
2023-03-10,S001,P002,53.0
2023-03-10,S001,P003,57.0
2023-03-10,S001,P004,25.0
2023-03-10,S001,P005,38.0
2023-03-10,S001,P006,15.0
2023-03-10,S001,P007,22.0
2023-03-10,S001,P008,24.0
2023-03-10,S001,P009,44.0
2023-03-10,S001,P010,94.0
2023-03-10,S002,P001,41.0
2023-03-10,S002,P002,51.0
2023-03-10,S002,P003,51.0
2023-03-10,S002,P004,64.0
2023-03-10,S002,P005,59.0
2023-03-10,S002,P006,62.0
2023-03-10,S002,P007,53.0
2023-03-10,S002,P008,33.0
2023-03-10,S002,P009,35.0
2023-03-10,S002,P010,73.0
2023-03-10,S003,P001,55.0
2023-03-10,S003,P002,28.0
2023-03-10,S003,P003,17.0
2023-03-10,S003,P004,22.0
2023-03-10,S003,P005,35.0
2023-03-10,S003,P006,54.0
2023-03-10,S003,P007,43.0
2023-03-10,S003,P008,51.0
2023-03-10,S003,P009,40.0
2023-03-10,S003,P010,74.0
2023-03-10,S004,P001,37.0
2023-03-10,S004,P002,34.0
2023-03-10,S004,P003,58.0
2023-03-10,S004,P004,28.0
2023-03-10,S004,P005,74.0
2023-03-10,S004,P006,46.0
2023-03-10,S004,P007,61.0
2023-03-10,S004,P008,55.0
2023-03-10,S004,P009,71.0
2023-03-10,S004,P010,35.0
2023-03-10,S005,P001,44.0
2023-03-10,S005,P002,58.0
2023-03-10,S005,P003,53.0
2023-03-10,S005,P004,53.0
2023-03-10,S005,P005,54.0
2023-03-10,S005,P006,33.0
2023-03-10,S005,P007,46.0
2023-03-10,S005,P008,45.0
2023-03-10,S005,P009,30.0
2023-03-10,S005,P010,50.0
2023-03-11,S001,P001,42.0
2023-03-11,S001,P002,48.0
2023-03-11,S001,P003,22.0
2023-03-11,S001,P004,64.0
2023-03-11,S001,P005,37.0
2023-03-11,S001,P006,81.0
2023-03-11,S001,P007,58.0
2023-03-11,S001,P008,57.0
2023-03-11,S001,P009,58.0
2023-03-11,S001,P010,91.0
2023-03-11,S002,P001,70.0
2023-03-11,S002,P002,73.0
2023-03-11,S002,P003,36.0
2023-03-11,S002,P004,75.0
2023-03-11,S002,P005,78.0
2023-03-11,S002,P006,37.0
2023-03-11,S002,P007,28.0
2023-03-11,S002,P008,82.0
2023-03-11,S002,P009,47.0
2023-03-11,S002,P010,116.0
2023-03-11,S003,P001,74.0
2023-03-11,S003,P002,44.0
2023-03-11,S003,P003,61.0
2023-03-11,S003,P004,25.0
2023-03-11,S003,P005,101.0
2023-03-11,S003,P006,60.0
2023-03-11,S003,P007,18.0
2023-03-11,S003,P008,57.0
2023-03-11,S003,P009,63.0
2023-03-11,S003,P010,59.0
2023-03-11,S004,P001,65.0
2023-03-11,S004,P002,38.0
2023-03-11,S004,P003,52.0
2023-03-11,S004,P004,50.0
2023-03-11,S004,P005,61.0
2023-03-11,S004,P006,35.0
2023-03-11,S004,P007,27.0
2023-03-11,S004,P008,33.0
2023-03-11,S004,P009,38.0
2023-03-11,S004,P010,46.0
2023-03-11,S005,P001,29.0
2023-03-11,S005,P002,35.0
2023-03-11,S005,P003,32.0
2023-03-11,S005,P004,70.0
2023-03-11,S005,P005,121.0
2023-03-11,S005,P006,58.0
2023-03-11,S005,P007,20.0
2023-03-11,S005,P008,45.0
2023-03-11,S005,P009,36.0
2023-03-11,S005,P010,74.0
2023-03-12,S001,P001,59.0
2023-03-12,S001,P002,43.0
2023-03-12,S001,P003,35.0
2023-03-12,S001,P004,86.0
2023-03-12,S001,P005,91.0
2023-03-12,S001,P006,
2023-03-12,S001,P007,51.0
2023-03-12,S001,P008,78.0
2023-03-12,S001,P009,31.0
2023-03-12,S001,P010,70.0
2023-03-12,S002,P001,66.0
2023-03-12,S002,P002,43.0
2023-03-12,S002,P003,64.0
2023-03-12,S002,P004,58.0
2023-03-12,S002,P005,102.0
2023-03-12,S002,P006,33.0
2023-03-12,S002,P007,62.0
2023-03-12,S002,P008,70.0
2023-03-12,S002,P009,38.0
2023-03-12,S002,P010,111.0
2023-03-12,S003,P001,82.0
2023-03-12,S003,P002,54.0
2023-03-12,S003,P003,76.0
2023-03-12,S003,P004,19.0
2023-03-12,S003,P005,107.0
2023-03-12,S003,P006,40.0
2023-03-12,S003,P007,36.0
2023-03-12,S003,P008,66.0
2023-03-12,S003,P009,27.0
2023-03-12,S003,P010,68.0
2023-03-12,S004,P001,86.0
2023-03-12,S004,P002,87.0
2023-03-12,S004,P003,53.0
2023-03-12,S004,P004,37.0
2023-03-12,S004,P005,59.0
2023-03-12,S004,P006,60.0
2023-03-12,S004,P007,81.0
2023-03-12,S004,P008,48.0
2023-03-12,S004,P009,64.0
2023-03-12,S004,P010,52.0
2023-03-12,S005,P001,33.0
2023-03-12,S005,P002,52.0
2023-03-12,S005,P003,50.0
2023-03-12,S005,P004,29.0
2023-03-12,S005,P005,129.0
2023-03-12,S005,P006,71.0
2023-03-12,S005,P007,28.0
2023-03-12,S005,P008,35.0
2023-03-12,S005,P009,60.0
2023-03-12,S005,P010,127.0
2023-03-13,S001,P001,28.0
2023-03-13,S001,P002,66.0
2023-03-13,S001,P003,32.0
2023-03-13,S001,P004,24.0
2023-03-13,S001,P005,95.0
2023-03-13,S001,P006,50.0
2023-03-13,S001,P007,50.0
2023-03-13,S001,P008,50.0
2023-03-13,S001,P009,45.0
2023-03-13,S001,P010,94.0
2023-03-13,S002,P001,22.0
2023-03-13,S002,P002,65.0
2023-03-13,S002,P003,51.0
2023-03-13,S002,P004,68.0
2023-03-13,S002,P005,47.0
2023-03-13,S002,P006,53.0
2023-03-13,S002,P007,46.0
2023-03-13,S002,P008,53.0
2023-03-13,S002,P009,42.0
2023-03-13,S002,P010,42.0
2023-03-13,S003,P001,49.0
2023-03-13,S003,P002,63.0
2023-03-13,S003,P003,48.0
2023-03-13,S003,P004,56.0
2023-03-13,S003,P005,99.0
2023-03-13,S003,P006,23.0
2023-03-13,S003,P007,25.0
2023-03-13,S003,P008,47.0
2023-03-13,S003,P009,19.0
2023-03-13,S003,P010,89.0
2023-03-13,S004,P001,55.0
2023-03-13,S004,P002,59.0
2023-03-13,S004,P003,27.0
2023-03-13,S004,P004,61.0
2023-03-13,S004,P005,20.0
2023-03-13,S004,P006,49.0
2023-03-13,S004,P007,31.0
2023-03-13,S004,P008,50.0
2023-03-13,S004,P009,31.0
2023-03-13,S004,P010,35.0
2023-03-13,S005,P001,59.0
2023-03-13,S005,P002,44.0
2023-03-13,S005,P003,60.0
2023-03-13,S005,P004,41.0
2023-03-13,S005,P005,77.0
2023-03-13,S005,P006,43.0
2023-03-13,S005,P007,28.0
2023-03-13,S005,P008,52.0
2023-03-13,S005,P009,37.0
2023-03-13,S005,P010,31.0
2023-03-14,S001,P001,28.0
2023-03-14,S001,P002,49.0
2023-03-14,S001,P003,28.0
2023-03-14,S001,P004,69.0
2023-03-14,S001,P005,48.0
2023-03-14,S001,P006,44.0
2023-03-14,S001,P007,15.0
2023-03-14,S001,P008,19.0
2023-03-14,S001,P009,37.0
2023-03-14,S001,P010,31.0
2023-03-14,S002,P001,52.0
2023-03-14,S002,P002,37.0
2023-03-14,S002,P003,22.0
2023-03-14,S002,P004,44.0
2023-03-14,S002,P005,63.0
2023-03-14,S002,P006,44.0
2023-03-14,S002,P007,11.0
2023-03-14,S002,P008,39.0
2023-03-14,S002,P009,26.0
2023-03-14,S002,P010,40.0
2023-03-14,S003,P001,12.0
2023-03-14,S003,P002,69.0
2023-03-14,S003,P003,51.0
2023-03-14,S003,P004,31.0
2023-03-14,S003,P005,21.0
2023-03-14,S003,P006,48.0
2023-03-14,S003,P007,23.0
2023-03-14,S003,P008,56.0
2023-03-14,S003,P009,70.0
2023-03-14,S003,P010,40.0
2023-03-14,S004,P001,45.0
2023-03-14,S004,P002,27.0
2023-03-14,S004,P003,59.0
2023-03-14,S004,P004,29.0
2023-03-14,S004,P005,26.0
2023-03-14,S004,P006,32.0
2023-03-14,S004,P007,30.0
2023-03-14,S004,P008,31.0
2023-03-14,S004,P009,23.0
2023-03-14,S004,P010,39.0
2023-03-14,S005,P001,41.0
2023-03-14,S005,P002,65.0
2023-03-14,S005,P003,45.0
2023-03-14,S005,P004,25.0
2023-03-14,S005,P005,62.0
2023-03-14,S005,P006,51.0
2023-03-14,S005,P007,61.0
2023-03-14,S005,P008,25.0
2023-03-14,S005,P009,59.0
2023-03-14,S005,P010,80.0
2023-03-15,S001,P001,70.0
2023-03-15,S001,P002,53.0
2023-03-15,S001,P003,64.0
2023-03-15,S001,P004,56.0
2023-03-15,S001,P005,68.0
2023-03-15,S001,P006,32.0
2023-03-15,S001,P007,35.0
2023-03-15,S001,P008,43.0
2023-03-15,S001,P009,35.0
2023-03-15,S001,P010,97.0
2023-03-15,S002,P001,57.0
2023-03-15,S002,P002,23.0
2023-03-15,S002,P003,35.0
2023-03-15,S002,P004,28.0
2023-03-15,S002,P005,73.0
2023-03-15,S002,P006,27.0
2023-03-15,S002,P007,44.0
2023-03-15,S002,P008,48.0
2023-03-15,S002,P009,60.0
2023-03-15,S002,P010,19.0
2023-03-15,S003,P001,51.0
2023-03-15,S003,P002,14.0
2023-03-15,S003,P003,18.0
2023-03-15,S003,P004,49.0
2023-03-15,S003,P005,88.0
2023-03-15,S003,P006,67.0
2023-03-15,S003,P007,51.0
2023-03-15,S003,P008,29.0
2023-03-15,S003,P009,52.0
2023-03-15,S003,P010,41.0
2023-03-15,S004,P001,39.0
2023-03-15,S004,P002,42.0
2023-03-15,S004,P003,54.0
2023-03-15,S004,P004,72.0
2023-03-15,S004,P005,23.0
2023-03-15,S004,P006,41.0
2023-03-15,S004,P007,30.0
2023-03-15,S004,P008,40.0
2023-03-15,S004,P009,38.0
2023-03-15,S004,P010,28.0
2023-03-15,S005,P001,27.0
2023-03-15,S005,P002,41.0
2023-03-15,S005,P003,68.0
2023-03-15,S005,P004,68.0
2023-03-15,S005,P005,28.0
2023-03-15,S005,P006,50.0
2023-03-15,S005,P007,33.0
2023-03-15,S005,P008,46.0
2023-03-15,S005,P009,22.0
2023-03-15,S005,P010,58.0
2023-03-16,S001,P001,51.0
2023-03-16,S001,P002,61.0
2023-03-16,S001,P003,22.0
2023-03-16,S001,P004,15.0
2023-03-16,S001,P005,54.0
2023-03-16,S001,P006,62.0
2023-03-16,S001,P007,37.0
2023-03-16,S001,P008,48.0
2023-03-16,S001,P009,17.0
2023-03-16,S001,P010,75.0
2023-03-16,S002,P001,70.0
2023-03-16,S002,P002,21.0
2023-03-16,S002,P003,50.0
2023-03-16,S002,P004,37.0
2023-03-16,S002,P005,79.0
2023-03-16,S002,P006,18.0
2023-03-16,S002,P007,28.0
2023-03-16,S002,P008,36.0
2023-03-16,S002,P009,43.0
2023-03-16,S002,P010,86.0
2023-03-16,S003,P001,27.0
2023-03-16,S003,P002,46.0
2023-03-16,S003,P003,15.0
2023-03-16,S003,P004,69.0
2023-03-16,S003,P005,56.0
2023-03-16,S003,P006,59.0
2023-03-16,S003,P007,50.0
2023-03-16,S003,P008,33.0
2023-03-16,S003,P009,15.0
2023-03-16,S003,P010,49.0
2023-03-16,S004,P001,44.0
2023-03-16,S004,P002,55.0
2023-03-16,S004,P003,35.0
2023-03-16,S004,P004,42.0
2023-03-16,S004,P005,31.0
2023-03-16,S004,P006,54.0
2023-03-16,S004,P007,64.0
2023-03-16,S004,P008,46.0
2023-03-16,S004,P009,45.0
2023-03-16,S004,P010,107.0
2023-03-16,S005,P001,24.0
2023-03-16,S005,P002,28.0
2023-03-16,S005,P003,46.0
2023-03-16,S005,P004,50.0
2023-03-16,S005,P005,74.0
2023-03-16,S005,P006,18.0
2023-03-16,S005,P007,60.0
2023-03-16,S005,P008,72.0
2023-03-16,S005,P009,35.0
2023-03-16,S005,P010,70.0
2023-03-17,S001,P001,46.0
2023-03-17,S001,P002,21.0
2023-03-17,S001,P003,25.0
2023-03-17,S001,P004,48.0
2023-03-17,S001,P005,60.0
2023-03-17,S001,P006,53.0
2023-03-17,S001,P007,27.0
2023-03-17,S001,P008,25.0
2023-03-17,S001,P009,38.0
2023-03-17,S001,P010,93.0
2023-03-17,S002,P001,43.0
2023-03-17,S002,P002,64.0
2023-03-17,S002,P003,25.0
2023-03-17,S002,P004,20.0
2023-03-17,S002,P005,73.0
2023-03-17,S002,P006,62.0
2023-03-17,S002,P007,43.0
2023-03-17,S002,P008,28.0
2023-03-17,S002,P009,20.0
2023-03-17,S002,P010,67.0
2023-03-17,S003,P001,12.0
2023-03-17,S003,P002,17.0
2023-03-17,S003,P003,65.0
2023-03-17,S003,P004,26.0
2023-03-17,S003,P005,95.0
2023-03-17,S003,P006,19.0
2023-03-17,S003,P007,54.0
2023-03-17,S003,P008,24.0
2023-03-17,S003,P009,64.0
2023-03-17,S003,P010,39.0
2023-03-17,S004,P001,69.0
2023-03-17,S004,P002,45.0
2023-03-17,S004,P003,28.0
2023-03-17,S004,P004,60.0
2023-03-17,S004,P005,17.0
2023-03-17,S004,P006,20.0
2023-03-17,S004,P007,28.0
2023-03-17,S004,P008,26.0
2023-03-17,S004,P009,52.0
2023-03-17,S004,P010,80.0
2023-03-17,S005,P001,22.0
2023-03-17,S005,P002,35.0
2023-03-17,S005,P003,27.0
2023-03-17,S005,P004,28.0
2023-03-17,S005,P005,58.0
2023-03-17,S005,P006,33.0
2023-03-17,S005,P007,22.0
2023-03-17,S005,P008,34.0
2023-03-17,S005,P009,47.0
2023-03-17,S005,P010,75.0
2023-03-18,S001,P001,68.0
2023-03-18,S001,P002,60.0
2023-03-18,S001,P003,86.0
2023-03-18,S001,P004,59.0
2023-03-18,S001,P005,45.0
2023-03-18,S001,P006,20.0
2023-03-18,S001,P007,65.0
2023-03-18,S001,P008,20.0
2023-03-18,S001,P009,36.0
2023-03-18,S001,P010,59.0
2023-03-18,S002,P001,40.0
2023-03-18,S002,P002,65.0
2023-03-18,S002,P003,49.0
2023-03-18,S002,P004,31.0
2023-03-18,S002,P005,44.0
2023-03-18,S002,P006,21.0
2023-03-18,S002,P007,69.0
2023-03-18,S002,P008,53.0
2023-03-18,S002,P009,43.0
2023-03-18,S002,P010,108.0
2023-03-18,S003,P001,35.0
2023-03-18,S003,P002,72.0
2023-03-18,S003,P003,61.0
2023-03-18,S003,P004,76.0
2023-03-18,S003,P005,64.0
2023-03-18,S003,P006,34.0
2023-03-18,S003,P007,31.0
2023-03-18,S003,P008,52.0
2023-03-18,S003,P009,61.0
2023-03-18,S003,P010,135.0
2023-03-18,S004,P001,39.0
2023-03-18,S004,P002,30.0
2023-03-18,S004,P003,71.0
2023-03-18,S004,P004,49.0
2023-03-18,S004,P005,53.0
2023-03-18,S004,P006,
2023-03-18,S004,P007,40.0
2023-03-18,S004,P008,43.0
2023-03-18,S004,P009,54.0
2023-03-18,S004,P010,103.0
2023-03-18,S005,P001,67.0
2023-03-18,S005,P002,69.0
2023-03-18,S005,P003,28.0
2023-03-18,S005,P004,36.0
2023-03-18,S005,P005,
2023-03-18,S005,P006,81.0
2023-03-18,S005,P007,55.0
2023-03-18,S005,P008,52.0
2023-03-18,S005,P009,91.0
2023-03-18,S005,P010,76.0
2023-03-19,S001,P001,53.0
2023-03-19,S001,P002,41.0
2023-03-19,S001,P003,76.0
2023-03-19,S001,P004,65.0
2023-03-19,S001,P005,119.0
2023-03-19,S001,P006,54.0
2023-03-19,S001,P007,45.0
2023-03-19,S001,P008,39.0
2023-03-19,S001,P009,81.0
2023-03-19,S001,P010,94.0
2023-03-19,S002,P001,21.0
2023-03-19,S002,P002,75.0
2023-03-19,S002,P003,42.0
2023-03-19,S002,P004,73.0
2023-03-19,S002,P005,112.0
2023-03-19,S002,P006,28.0
2023-03-19,S002,P007,55.0
2023-03-19,S002,P008,19.0
2023-03-19,S002,P009,69.0
2023-03-19,S002,P010,126.0
2023-03-19,S003,P001,40.0
2023-03-19,S003,P002,33.0
2023-03-19,S003,P003,72.0
2023-03-19,S003,P004,64.0
2023-03-19,S003,P005,
2023-03-19,S003,P006,56.0
2023-03-19,S003,P007,31.0
2023-03-19,S003,P008,86.0
2023-03-19,S003,P009,46.0
2023-03-19,S003,P010,55.0
2023-03-19,S004,P001,76.0
2023-03-19,S004,P002,74.0
2023-03-19,S004,P003,30.0
2023-03-19,S004,P004,61.0
2023-03-19,S004,P005,50.0
2023-03-19,S004,P006,61.0
2023-03-19,S004,P007,64.0
2023-03-19,S004,P008,45.0
2023-03-19,S004,P009,44.0
2023-03-19,S004,P010,112.0
2023-03-19,S005,P001,51.0
2023-03-19,S005,P002,38.0
2023-03-19,S005,P003,20.0
2023-03-19,S005,P004,20.0
2023-03-19,S005,P005,37.0
2023-03-19,S005,P006,20.0
2023-03-19,S005,P007,82.0
2023-03-19,S005,P008,21.0
2023-03-19,S005,P009,24.0
2023-03-19,S005,P010,77.0
2023-03-20,S001,P001,39.0
2023-03-20,S001,P002,51.0
2023-03-20,S001,P003,57.0
2023-03-20,S001,P004,9.0
2023-03-20,S001,P005,60.0
2023-03-20,S001,P006,26.0
2023-03-20,S001,P007,43.0
2023-03-20,S001,P008,16.0
2023-03-20,S001,P009,44.0
2023-03-20,S001,P010,80.0
2023-03-20,S002,P001,32.0
2023-03-20,S002,P002,19.0
2023-03-20,S002,P003,70.0
2023-03-20,S002,P004,47.0
2023-03-20,S002,P005,52.0
2023-03-20,S002,P006,16.0
2023-03-20,S002,P007,30.0
2023-03-20,S002,P008,46.0
2023-03-20,S002,P009,33.0
2023-03-20,S002,P010,68.0
2023-03-20,S003,P001,21.0
2023-03-20,S003,P002,46.0
2023-03-20,S003,P003,46.0
2023-03-20,S003,P004,32.0
2023-03-20,S003,P005,56.0
2023-03-20,S003,P006,19.0
2023-03-20,S003,P007,57.0
2023-03-20,S003,P008,37.0
